player_name,surface,tourney_level,avg_ace,avg_df,avg_svpt,avg_1stIn,avg_1stWon,avg_2ndWon,avg_SvGms,avg_bpSaved,avg_bpFaced
Calvin Hemery,Hard,A,4.0,2.0,42.0,25.0,15.0,8.0,8.0,0.0,3.0
Cameron Norrie,Clay,A,3.5714285714285716,2.4285714285714284,75.64285714285714,47.07142857142857,33.214285714285715,15.357142857142858,12.214285714285714,3.857142857142857,6.428571428571429
Cameron Norrie,Clay,G,3.0,2.0,109.33333333333333,80.33333333333333,50.666666666666664,15.333333333333334,16.333333333333332,10.333333333333334,15.0
Cameron Norrie,Clay,M,4.166666666666667,0.8333333333333334,66.5,44.5,31.0,12.5,10.666666666666666,1.8333333333333333,3.3333333333333335
Cameron Norrie,Grass,A,5.333333333333333,2.6666666666666665,73.66666666666667,47.333333333333336,34.666666666666664,14.333333333333334,12.0,5.666666666666667,7.333333333333333
Cameron Norrie,Grass,G,8.0,3.5,121.5,77.5,57.5,18.0,19.0,7.0,10.5
Cameron Norrie,Hard,A,4.857142857142857,1.5714285714285714,78.42857142857143,51.285714285714285,37.357142857142854,15.285714285714286,12.642857142857142,3.7142857142857144,5.428571428571429
Cameron Norrie,Hard,G,8.5,4.0,105.16666666666667,68.83333333333333,47.333333333333336,19.166666666666668,16.666666666666668,6.0,9.666666666666666
Cameron Norrie,Hard,M,4.625,2.625,72.5,47.0,32.375,11.625,11.75,5.125,8.5
Camilo Ugo Carabelli,Clay,A,0.0,0.6666666666666666,60.333333333333336,41.333333333333336,24.333333333333332,8.0,9.0,2.6666666666666665,6.666666666666667
Carlos Alcaraz,Clay,A,2.7142857142857144,1.9285714285714286,69.42857142857143,44.785714285714285,31.285714285714285,13.285714285714286,11.142857142857142,3.5,5.714285714285714
Carlos Alcaraz,Clay,G,3.3333333333333335,1.8333333333333333,82.5,58.833333333333336,40.5,14.333333333333334,14.166666666666666,3.1666666666666665,5.666666666666667
Carlos Alcaraz,Clay,M,4.625,1.375,66.5,45.75,32.5,11.875,10.5,3.375,4.625
Carlos Alcaraz,Grass,A,5.0,1.8,71.4,47.2,35.8,12.2,11.2,3.2,4.4
Carlos Alcaraz,Grass,G,6.857142857142857,4.285714285714286,108.57142857142857,68.85714285714286,52.57142857142857,22.714285714285715,17.428571428571427,4.142857142857143,5.714285714285714
Carlos Alcaraz,Hard,A,5.25,1.5,58.625,41.875,30.125,8.875,9.875,2.5,4.25
Carlos Alcaraz,Hard,G,3.1666666666666665,1.8333333333333333,91.16666666666667,58.0,42.333333333333336,19.833333333333332,14.166666666666666,4.166666666666667,5.333333333333333
Carlos Alcaraz,Hard,M,3.8260869565217392,2.4782608695652173,73.3913043478261,46.869565217391305,33.82608695652174,15.08695652173913,11.73913043478261,2.9565217391304346,4.826086956521739
Carlos Taberner,Clay,A,0.0,1.0,19.0,13.0,8.0,1.0,3.0,0.0,2.0
Casper Ruud,Clay,A,3.0,2.3333333333333335,72.0,46.266666666666666,32.53333333333333,14.733333333333333,11.066666666666666,3.533333333333333,5.2
Casper Ruud,Clay,G,5.142857142857143,2.7142857142857144,105.42857142857143,66.71428571428571,45.57142857142857,22.714285714285715,16.571428571428573,6.857142857142857,9.142857142857142
Casper Ruud,Clay,M,4.25,3.0,69.25,41.875,30.5,13.75,10.875,3.25,5.625
Casper Ruud,Grass,G,8.0,7.5,133.0,78.5,58.0,26.0,20.5,6.5,10.5
Casper Ruud,Hard,A,7.333333333333333,2.9166666666666665,81.58333333333333,52.25,37.0,14.916666666666666,12.25,4.916666666666667,7.333333333333333
Casper Ruud,Hard,G,6.75,3.0,137.25,87.75,60.25,26.5,21.5,6.75,11.25
Casper Ruud,Hard,M,6.2727272727272725,2.4545454545454546,74.27272727272727,48.45454545454545,36.63636363636363,13.636363636363637,11.909090909090908,3.1818181818181817,4.636363636363637
Cem Ilkel,Hard,A,5.666666666666667,0.6666666666666666,63.0,39.0,26.666666666666668,13.666666666666666,10.0,2.6666666666666665,4.333333333333333
Christopher Eubanks,Clay,A,3.5,3.0,55.5,36.5,27.5,9.0,9.5,2.5,5.0
Christopher Eubanks,Clay,G,15.0,6.0,122.0,84.0,59.0,15.0,20.0,3.0,8.0
Christopher Eubanks,Grass,A,12.142857142857142,2.5714285714285716,88.85714285714286,65.28571428571429,50.857142857142854,11.857142857142858,13.857142857142858,2.4285714285714284,3.4285714285714284
Christopher Eubanks,Grass,G,20.4,5.2,128.8,90.6,71.0,19.8,22.8,2.8,5.4
Christopher Eubanks,Hard,A,9.583333333333334,2.25,77.58333333333333,52.0,37.583333333333336,13.583333333333334,11.833333333333334,5.25,7.083333333333333
Christopher Eubanks,Hard,G,19.75,4.0,124.75,82.25,61.0,22.75,20.5,4.5,7.25
Christopher Eubanks,Hard,M,9.5,2.8,82.3,56.1,38.7,14.5,12.8,4.1,6.4
Christopher Oconnell,Clay,A,4.583333333333333,2.1666666666666665,76.5,45.416666666666664,33.166666666666664,16.083333333333332,11.833333333333334,3.5833333333333335,5.583333333333333
Christopher Oconnell,Clay,G,1.0,4.0,65.0,38.0,16.0,13.0,12.0,3.0,10.0
Christopher Oconnell,Clay,M,8.666666666666666,3.3333333333333335,76.33333333333333,47.333333333333336,37.333333333333336,12.333333333333334,12.0,1.6666666666666667,4.0
Christopher Oconnell,Grass,A,4.5,1.25,65.0,41.5,30.5,13.0,10.0,4.0,5.25
Christopher Oconnell,Grass,G,8.666666666666666,2.3333333333333335,114.66666666666667,78.66666666666667,60.666666666666664,19.0,18.333333333333332,3.6666666666666665,5.333333333333333
Christopher Oconnell,Hard,A,8.357142857142858,1.4285714285714286,82.57142857142857,52.357142857142854,38.357142857142854,14.785714285714286,12.785714285714286,4.928571428571429,7.428571428571429
Christopher Oconnell,Hard,G,9.666666666666666,2.6666666666666665,122.33333333333333,73.0,49.333333333333336,23.666666666666668,18.666666666666668,8.333333333333334,14.0
Christopher Oconnell,Hard,M,8.0,0.5,84.0,55.0,41.0,10.5,14.0,3.0,7.0
Chun Hsin Tseng,Clay,A,0.0,2.0,70.0,36.0,16.0,21.0,10.0,7.0,11.0
Chun Hsin Tseng,Hard,A,3.5,1.5,63.0,45.0,29.5,8.5,9.5,3.0,5.0
Chun Hsin Tseng,Hard,G,2.0,7.0,197.0,121.0,91.0,37.0,26.0,12.0,14.0
Chun Hsin Tseng,Hard,M,4.0,2.5,70.5,45.0,29.5,12.0,10.5,4.0,7.0
Clement Chidekh,Hard,A,1.0,3.0,103.0,68.0,47.0,22.0,16.0,11.0,13.0
Constant Lestienne,Clay,A,1.5,3.0,45.5,28.5,19.0,6.0,8.5,3.0,6.5
Constant Lestienne,Clay,G,2.0,6.0,146.0,87.0,45.0,29.0,20.0,14.0,23.0
Constant Lestienne,Clay,M,1.0,2.0,18.0,11.0,5.0,1.0,4.0,0.0,3.0
Constant Lestienne,Grass,A,4.0,8.0,85.66666666666667,52.0,33.333333333333336,13.333333333333334,13.666666666666666,5.666666666666667,10.666666666666666
Constant Lestienne,Grass,G,4.0,3.0,91.0,63.0,32.0,12.0,14.0,8.0,16.0
Constant Lestienne,Hard,A,5.571428571428571,2.5714285714285716,73.85714285714286,46.07142857142857,31.142857142857142,12.5,11.357142857142858,4.5,7.928571428571429
Constant Lestienne,Hard,G,4.333333333333333,4.0,127.0,88.0,60.666666666666664,14.333333333333334,17.666666666666668,7.333333333333333,12.333333333333334
Constant Lestienne,Hard,M,3.0,6.0,72.0,41.0,22.0,12.0,7.0,13.0,16.0
Corentin Moutet,Clay,A,2.0,4.0,54.0,36.0,19.0,9.0,9.0,5.0,9.0
Corentin Moutet,Clay,G,3.5,4.5,118.0,73.5,50.0,25.5,18.0,6.5,9.5
Corentin Moutet,Clay,M,0.0,2.0,69.0,45.0,27.0,9.5,11.0,5.5,11.0
Corentin Moutet,Grass,A,4.857142857142857,4.428571428571429,75.28571428571429,45.714285714285715,33.285714285714285,15.142857142857142,11.142857142857142,3.7142857142857144,5.571428571428571
Corentin Moutet,Grass,G,8.5,3.0,112.5,73.5,47.5,19.5,16.5,8.5,13.0
Corentin Moutet,Hard,A,1.4,1.6,69.6,42.2,26.4,11.4,9.6,5.8,9.4
Corentin Moutet,Hard,G,2.6666666666666665,2.3333333333333335,140.66666666666666,99.33333333333333,60.666666666666664,20.0,19.666666666666668,11.0,16.666666666666668
Corentin Moutet,Hard,M,0.5,2.5,53.5,35.5,20.5,9.0,8.5,1.0,4.0
Cristian Garin,Clay,A,3.230769230769231,2.5384615384615383,68.53846153846153,41.84615384615385,28.846153846153847,14.153846153846153,10.923076923076923,2.3076923076923075,4.923076923076923
Cristian Garin,Clay,M,2.5,2.5,85.66666666666667,55.833333333333336,37.5,15.833333333333334,12.0,5.0,7.5
Cristian Garin,Hard,A,4.8,6.6,87.0,51.0,38.2,18.8,14.2,5.8,8.4
Cristian Garin,Hard,G,5.0,2.0,103.0,53.0,35.0,27.0,17.0,4.0,9.0
Cristian Garin,Hard,M,4.8,2.5,73.0,45.3,33.6,12.8,11.2,3.1,5.3
Dalibor Svrcina,Hard,A,0.6666666666666666,2.6666666666666665,61.666666666666664,41.0,24.333333333333332,8.333333333333334,9.333333333333334,4.333333333333333,8.666666666666666
Dalibor Svrcina,Hard,G,0.5,5.0,80.0,60.5,38.5,9.0,13.0,5.5,9.0
Damir Dzumhur,Clay,A,0.3333333333333333,0.3333333333333333,73.0,55.333333333333336,33.333333333333336,9.333333333333334,11.0,3.0,6.0
Damir Dzumhur,Hard,A,1.0,3.0,60.0,41.0,26.0,8.0,10.0,0.0,3.0
Dane Sweeny,Hard,A,0.0,3.0,51.0,24.0,15.0,10.0,8.0,2.0,6.0
Dane Sweeny,Hard,M,1.0,0.5,56.0,34.5,22.5,12.0,9.0,2.5,4.5
Daniel Altmaier,Clay,A,5.555555555555555,2.111111111111111,77.22222222222223,50.55555555555556,35.44444444444444,13.555555555555555,12.444444444444445,3.3333333333333335,5.666666666666667
Daniel Altmaier,Clay,G,6.666666666666667,4.0,119.33333333333333,82.33333333333333,56.0,17.666666666666668,18.0,6.666666666666667,10.666666666666666
Daniel Altmaier,Clay,M,3.3333333333333335,1.5,74.83333333333333,52.333333333333336,35.833333333333336,12.166666666666666,11.166666666666666,4.333333333333333,6.0
Daniel Altmaier,Grass,A,6.0,2.0,43.0,30.0,15.0,6.0,8.0,0.0,4.0
Daniel Altmaier,Grass,G,6.0,2.0,129.0,79.0,55.0,26.0,22.0,5.0,10.0
Daniel Altmaier,Hard,A,6.0,1.7142857142857142,68.85714285714286,44.285714285714285,29.857142857142858,12.857142857142858,10.714285714285714,3.7142857142857144,6.285714285714286
Daniel Altmaier,Hard,G,11.333333333333334,4.0,145.66666666666666,96.66666666666667,64.33333333333333,24.0,20.0,14.333333333333334,18.666666666666668
Daniel Altmaier,Hard,M,5.0,2.1666666666666665,61.0,37.833333333333336,26.833333333333332,12.166666666666666,9.666666666666666,2.0,4.166666666666667
Daniel Elahi Galan,Clay,A,6.333333333333333,2.25,76.66666666666667,48.833333333333336,33.5,13.75,11.25,4.333333333333333,7.0
Daniel Elahi Galan,Clay,G,2.0,3.0,90.0,51.0,32.0,14.0,15.0,4.0,11.0
Daniel Elahi Galan,Clay,M,5.0,2.0,114.0,78.0,62.0,17.0,17.0,1.0,3.0
Daniel Elahi Galan,Grass,A,5.0,1.0,73.0,46.0,31.0,13.0,11.0,4.0,7.0
Daniel Elahi Galan,Grass,G,11.0,2.5,126.0,80.5,58.0,21.5,18.75,9.5,13.0
Daniel Elahi Galan,Hard,A,7.4,1.2,66.0,42.2,30.0,11.0,10.4,2.8,5.6
Daniel Elahi Galan,Hard,G,7.0,4.0,111.5,66.5,42.0,21.5,16.5,7.0,12.5
Daniel Elahi Galan,Hard,M,3.6666666666666665,1.3333333333333333,62.333333333333336,42.0,27.333333333333332,8.0,9.0,3.0,6.333333333333333
Daniel Evans,Clay,A,2.2857142857142856,2.2857142857142856,68.28571428571429,42.714285714285715,28.428571428571427,13.571428571428571,10.428571428571429,5.285714285714286,7.428571428571429
Daniel Evans,Clay,G,3.0,7.0,96.0,56.0,40.0,15.0,15.0,8.0,13.0
Daniel Evans,Clay,M,4.0,2.3333333333333335,79.0,49.666666666666664,32.333333333333336,16.666666666666668,12.333333333333334,3.6666666666666665,6.666666666666667
Daniel Evans,Grass,A,2.0,7.0,70.0,33.0,23.0,21.0,11.0,2.0,4.0
Daniel Evans,Grass,G,12.0,5.0,110.0,61.0,44.0,31.0,20.0,5.0,9.0
Daniel Evans,Hard,A,4.125,2.375,64.1875,37.25,27.0625,13.75,10.5625,2.8125,5.1875
Daniel Evans,Hard,G,5.666666666666667,3.3333333333333335,99.0,60.666666666666664,44.833333333333336,20.666666666666668,16.0,5.333333333333333,8.0
Daniel Evans,Hard,M,3.6666666666666665,3.5,65.83333333333333,35.166666666666664,25.5,14.333333333333334,10.0,4.333333333333333,7.166666666666667
Daniel Michalski,Hard,A,1.0,1.6666666666666667,59.666666666666664,41.333333333333336,24.333333333333332,8.0,8.333333333333334,4.0,7.333333333333333
Daniel Rincon,Clay,A,3.0,6.5,71.5,38.5,26.0,13.5,11.0,3.0,7.5
Daniil Medvedev,Clay,G,14.0,15.0,185.0,119.0,80.0,29.0,25.0,12.0,19.0
Daniil Medvedev,Clay,M,3.9166666666666665,3.9166666666666665,69.83333333333333,42.333333333333336,31.0,13.5,11.083333333333334,2.8333333333333335,5.0
Daniil Medvedev,Grass,A,9.0,4.25,82.75,55.25,40.25,13.25,12.75,3.5,5.75
Daniil Medvedev,Grass,G,10.333333333333334,3.8333333333333335,93.83333333333333,63.166666666666664,49.333333333333336,14.333333333333334,15.666666666666666,3.6666666666666665,6.0
Daniil Medvedev,Hard,A,6.419354838709677,2.7096774193548385,64.09677419354838,42.38709677419355,32.483870967741936,11.258064516129032,10.32258064516129,2.870967741935484,4.161290322580645
Daniil Medvedev,Hard,G,9.4,6.1,101.5,63.9,48.6,16.2,15.1,5.1,7.4
Daniil Medvedev,Hard,M,6.3,4.6,67.9,42.25,32.05,13.4,10.75,3.6,5.15
Darian King,Hard,A,1.0,0.0,70.0,58.0,32.0,6.0,13.0,5.0,11.0
David Goffin,Clay,A,3.5,3.25,60.5,34.75,23.25,14.75,10.25,2.0,4.75
David Goffin,Clay,G,5.0,6.0,151.0,89.0,62.0,32.0,24.0,10.0,16.0
David Goffin,Clay,M,3.0,2.0,82.25,47.0,30.25,16.5,12.0,6.5,10.25
David Goffin,Grass,A,1.0,3.0,69.0,39.0,27.0,13.0,12.0,4.0,8.0
David Goffin,Grass,G,8.333333333333334,4.666666666666667,119.0,70.0,50.666666666666664,26.333333333333332,18.666666666666668,5.0,8.666666666666666
David Goffin,Hard,A,4.2,0.9,50.9,31.0,21.8,9.1,8.3,3.9,6.4
Denis Kudla,Clay,A,3.5,1.5,64.0,36.0,25.5,14.0,11.5,4.0,7.5
Denis Kudla,Hard,A,2.3333333333333335,2.6666666666666665,67.0,42.0,27.333333333333332,15.0,11.0,3.0,5.666666666666667
Denis Kudla,Hard,G,8.5,3.5,118.5,72.5,52.5,22.0,20.0,5.5,10.0
Denis Kudla,Hard,M,3.0,3.0,57.0,36.0,25.0,11.0,10.0,1.0,3.0
Denis Shapovalov,Clay,A,9.0,8.0,65.5,37.0,27.5,11.5,9.5,6.0,8.0
Denis Shapovalov,Clay,G,2.6666666666666665,10.0,113.33333333333333,65.33333333333333,44.0,25.0,18.0,5.666666666666667,9.333333333333334
Denis Shapovalov,Clay,M,14.0,4.0,98.0,58.0,43.0,28.0,17.0,1.0,3.0
Denis Shapovalov,Grass,A,4.0,6.333333333333333,66.0,33.0,26.0,18.0,11.333333333333334,4.333333333333333,6.333333333333333
Denis Shapovalov,Grass,G,13.25,8.75,111.0,68.0,53.0,20.5,18.25,5.25,8.5
Denis Shapovalov,Hard,A,6.428571428571429,5.571428571428571,71.57142857142857,40.714285714285715,30.428571428571427,14.571428571428571,11.714285714285714,2.7142857142857144,5.428571428571429
Denis Shapovalov,Hard,G,15.0,10.666666666666666,126.0,69.66666666666667,53.0,27.333333333333332,20.0,6.0,9.666666666666666
Denis Shapovalov,Hard,M,10.333333333333334,11.333333333333334,74.66666666666667,37.333333333333336,26.666666666666668,19.666666666666668,11.666666666666666,3.6666666666666665,6.333333333333333
Denis Yevseyev,Hard,M,1.0,1.0,47.0,28.0,20.0,10.0,9.0,2.0,5.0
Dennis Novak,Clay,A,3.0,2.0,57.0,35.0,21.0,15.0,9.0,0.0,2.0
Dennis Novak,Grass,G,4.0,4.0,123.0,70.0,52.0,31.0,21.0,5.0,8.0
Diego Schwartzman,Clay,A,0.5,2.375,66.0,44.25,25.25,9.375,9.875,5.625,9.875
Diego Schwartzman,Clay,G,1.0,3.3333333333333335,109.33333333333333,75.0,44.0,17.333333333333332,16.333333333333332,7.666666666666667,13.333333333333334
Diego Schwartzman,Clay,M,0.75,3.0,64.25,43.5,28.75,8.0,9.5,4.75,8.0
Diego Schwartzman,Grass,A,0.0,1.5,46.5,31.5,17.5,8.0,8.5,1.5,4.5
Diego Schwartzman,Grass,G,1.5,3.0,88.5,64.5,42.0,8.5,13.0,5.0,9.0
Diego Schwartzman,Hard,A,0.8571428571428571,2.0,58.142857142857146,39.57142857142857,23.857142857142858,8.714285714285714,8.714285714285714,4.285714285714286,7.571428571428571
Diego Schwartzman,Hard,G,3.3333333333333335,3.3333333333333335,101.33333333333333,68.66666666666667,46.0,17.333333333333332,16.0,7.333333333333333,10.666666666666666
Diego Schwartzman,Hard,M,1.8888888888888888,2.4444444444444446,79.11111111111111,52.77777777777778,34.666666666666664,14.0,11.777777777777779,4.222222222222222,7.0
Dimitar Kuzmanov,Clay,A,0.5,0.5,32.5,22.5,15.5,6.5,5.5,0.5,1.0
Dimitar Kuzmanov,Hard,A,3.0,1.0,51.333333333333336,33.666666666666664,20.666666666666668,11.0,7.333333333333333,4.333333333333333,6.0
Dino Prizmic,Clay,A,1.25,3.5,58.5,33.75,24.0,12.75,9.25,2.75,4.75
Dino Prizmic,Hard,A,2.0,1.5,73.0,46.0,32.5,11.0,12.0,1.5,5.0
Dominic Stricker,Clay,A,7.0,3.0,70.0,35.5,28.0,16.5,10.5,3.0,5.0
Dominic Stricker,Clay,G,2.0,6.0,77.0,44.0,29.0,15.0,13.0,6.0,11.0
Dominic Stricker,Grass,G,13.5,5.0,126.5,70.5,55.0,28.0,19.5,6.5,10.0
Dominic Stricker,Hard,A,8.0,2.25,81.5,46.5,36.5,18.0,13.25,3.5,5.75
Dominic Stricker,Hard,G,11.75,5.0,133.75,72.0,54.5,32.75,22.5,4.75,8.75
